ID Empresa:,,,,,,,,,,,
RFC:,,,,,,,,,,,
Folio:,,,,,,,,,,,
Fecha Inicial:,,,,,,,,,,,
Fecha Final:,,,,,,,,,,,
Pagos,,,,,,,,,Factura,,
ID,Usuario,Fecha de elaboración,Tipo de factura,Importe,Conceptos,Empresa,Serie,Rfc,Folio,Fecha de factura,Estatus
13,g.velazquez004,11/02/2015,FACTURA,185600,"PRESTACIÓN DEL SERVICIO DE CURSO REFORMAS FINANCIERAS 2014 / CURSO REFORMAS FISCALES 2014 QUE REPERCUTEN A CONTRIBUYENTES DEL SECTOR FINANCIERO, DE ACUERDO A CONTRATO NO. CS-300-AD-N-A-PE-106/14, CON VIGENCIA DEL 03 DE NOVIEMBRE AL 15 DE DICIEMBRE DE 2014. ESTA FACTURA AMPARA LOS SIGUIENTES SERVICIOS CONCLUIDOS EN EL MES DE DICIEMBRE 2014: ELABORACIÓN E IMPARTICIÓN DEL CURSO DIRECTO: REFORMAS FISCALES 2014 QUE REPERCUTEN A CONTRIBUYENTES DEL SECTOR FINANCIERO. PARA HASTA 4 GRUPOS DE MÁXIMO 30 PERSONAS.. ",EDU,ECC,SAT970701NN3,683,11/02/2015,FACTURADO
13,g.velazquez004,11/02/2015,FACTURA,185600,"PRESTACIÓN DEL SERVICIO DE CURSO REFORMAS FINANCIERAS 2014 / CURSO REFORMAS FISCALES 2014 QUE REPERCUTEN A CONTRIBUYENTES DEL SECTOR FINANCIERO, DE ACUERDO A CONTRATO NO. CS-300-AD-N-A-PE-106/14, CON VIGENCIA DEL 03 DE NOVIEMBRE AL 15 DE DICIEMBRE DE 2014. ESTA FACTURA AMPARA LOS SIGUIENTES SERVICIOS CONCLUIDOS EN EL MES DE NOVIEMBRE 2014: ELABORACIÓN E IMPARTICIÓN DEL CURSO DIRECTO: REFORMAS FINANCIERAS 2014. PARA HASTA 4 GRUPOS DE MÁXIMO 30 PERSONAS.. ",EDU,ECC,SAT970701NN3,682,11/02/2015,FACTURADO
13,g.velazquez004,10/02/2015,FACTURA,185600,"Prestación del Servicio de “Curso Reformas Financieras 2014 / Curso Reformas Fiscales 2014 que Repercuten a Contribuyentes del Sector Financiero”, de acuerdo a contrato No. CS-300-AD-N-A-PE-106/14, con vigencia del 03 de noviembre al 15 de diciembre de 2014. Esta factura ampara los siguientes servicios concluidos en el mes de diciembre 2014:Elaboración e Impartición del Curso Directo: Reformas fiscales 2014 que repercuten a contribuyentes del Sector Financiero.
Para hasta 4 grupos de máximo 30 personas.. ",EDU,ECC,SAT970701NN3,676,10/02/2015,CANCELADO
13,g.velazquez004,10/02/2015,FACTURA,185600,"Prestación del Servicio de “Curso Reformas Financieras 2014 / Curso Reformas Fiscales 2014 que Repercuten a Contribuyentes del Sector Financiero”, de acuerdo a contrato No. CS-300-AD-N-A-PE-106/14, con vigencia del 03 de noviembre al 15 de diciembre de 2014. Esta factura ampara los siguientes servicios concluidos en el mes de noviembre 2014:Elaboración e Impartición del Curso Directo: Reformas Financieras 2014.
Para hasta 4 grupos de máximo 30 personas.. ",EDU,ECC,SAT970701NN3,675,10/02/2015,CANCELADO
164,g.velazquez004,04/02/2015,FACTURA,127621.84,"ESTA FACTURA SUSTITUYE AL FOLIO ECC427 DE FECHA 19 DICIEMBRE 2014 POR CONCEPTO DE: DESARROLLO E IMPARTICIÓN DE LA CERTIFICACIÓN A LA FUERZA DE VENTAS VIH, 2A FASE, 1 DE 2.	. ",EDU,ECC,AST090619QJ8,656,04/02/2015,FACTURADO
164,g.velazquez004,04/02/2015,FACTURA,480101.23,ESTA FACTURA SUSTITUYE AL FOLIO ECC426 DE FECHA 19 DICIEMBRE 2014 POR CONCEPTO DE: DESARROLLO E IMPARTICIÓN DE LA CERTIFICACIÓN A LA FUERZA DE VENTAS 2A. FASE 1 DE 2.. ,EDU,ECC,AST090619QJ8,655,04/02/2015,FACTURADO
25,g.velazquez004,04/02/2015,FACTURA,4435.01,ESTA FACTURA SUSTITUYE AL FOLIO ECC315 DE FECHA  8 DICIEMBRE 2014 POR CONCEPTO DE SERVICIOS ADMINISTRATIVOS DE CAPACITACIÓN VIÁTICOS.. ,EDU,ECC,DKR900301AQ7,654,04/02/2015,FACTURADO
67,g.velazquez004,29/01/2015,FACTURA,6496,"Esta factura sustituye al folio ECC141 de fecha 10 de noviembre 2014 por concepto de: CONFERENCIA ""TENDENCIAS EN MATERIA TRIBUTARIA"".. ",EDU,ECC,AME860107KD9,565,29/01/2015,FACTURADO
25,g.velazquez004,26/01/2015,FACTURA,37120,Esta factura sustituye al folio ECC 30 del 27 de octubre 2014 por concepto de Taller de Fundamentos Financieros para concesionarios COMEX PDM el 17 de octubre en monterrey para 20 concesionarios.. ,EDU,ECC,DKR900301AQ7,538,26/01/2015,FACTURADO
164,g.velazquez004,22/01/2015,FACTURA,63810.93,"DESARROLLO E IMPARTICIÓN DE LA CERTIFICACIÓN A LA FUERZA DE VENTAS VIH 2A FASE, 2 DE 2.. ",EDU,ECC,AST090619QJ8,521,22/01/2015,FACTURADO
164,g.velazquez004,22/01/2015,FACTURA,240050.61,"DESARROLLO E IMPARTICIÓN DE LA CERTIFICACIÓN A LA FUERZA DE VENTAS 2A FASE, 2 DE 2.. ",EDU,ECC,AST090619QJ8,520,22/01/2015,FACTURADO
147,g.velazquez004,21/01/2015,FACTURA,127600,"DESARROLLO DE CONTENIDOS PARA EL PLAN MODULAR DE CAPACITACIÓN DEL EQUIPO DE FINANZAS, 2 DE 2.. ",EDU,ECC,PSE920601CJ2,514,21/01/2015,FACTURADO
147,g.velazquez004,21/01/2015,FACTURA,127600,"DESARROLLO DE CONTENIDOS PARA EL PLAN MODULAR DE CAPACITACIÓN DEL EQUIPO DE FINANZAS, 1 DE 2.. ",EDU,ECC,PSE920601CJ2,513,21/01/2015,FACTURADO
53,g.velazquez004,21/01/2015,FACTURA,8000,INSCRIPCIÓN INCUBADORA DE NEGOCIOS 8 PARTICIPANTES. ,EDU,ECC,FEE030801EI2,508,21/01/2015,CANCELADO
185,g.velazquez004,13/01/2015,FACTURA,76560,Evaluaciones de Potencial y Curso de Liderazgo transformacional.. ,EDU,ECC,LME060227BAA,491,13/01/2015,FACTURADO
5,g.velazquez004,05/01/2015,FACTURA,1090.28,FOTOCOPIADO  ORDEN DE COMPRA EBC-2014-815. TRABAJOS DE FOTOCOPIADO Y DUPLICACIÓN 23 DE SEPT-22 OCTUBRE 2014 ORDEN DE COMPRA EBC-2014-3907. FOTOCOPIADO DE TÍTULOS Y CÉDULAS ORDEN DE COMPRA EBC-2014-2839. ,EDU,ECC,EBC840801QW6,462,05/01/2015,FACTURADO
164,g.velazquez004,19/12/2014,FACTURA,127621.84,"DESARROLLO E IMPARTICIÓN DE LA CERTIFICACIÓN A LA FUERZA DE VENTAS VIH, 2A FASE. 1 DE 2.. ",EDU,ECC,AST090619QJ8,427,19/12/2014,FACTURADO
164,g.velazquez004,19/12/2014,FACTURA,480101.23,"DESARROLLO E IMPARTICIÓN DE LA CERTIFICACIÓN A LA FUERZA DE VENTAS 2A. FASE,  1 DE 2.. ",EDU,ECC,AST090619QJ8,426,19/12/2014,FACTURADO
162,g.velazquez004,19/12/2014,FACTURA,34220,DESARROLLO DEL CONTENIDO Y DISEÑO INSTRUCCIONAL (MÓDULO EMPRESARIO Y CONTADOR).. ,EDU,ECC,COF9807152LA,420,19/12/2014,FACTURADO
163,g.velazquez004,19/12/2014,FACTURA,46400,CURSO METODOLOGÍA DE LA INVESTIGACIÓN. ,EDU,ECC,SAF121101UT3,419,19/12/2014,FACTURADO
98,g.velazquez004,17/12/2014,FACTURA,104400,"Comunicación Efectiva en ventas y Calidad en el Servicio, Número de participantes: 22, Duración del Programa: 30 horas.. ",EDU,ECC,AXX970225GL0,390,17/12/2014,FACTURADO
89,g.velazquez004,16/12/2014,FACTURA,4408,Evaluación de potencial: aplicación para una persona.. ,EDU,ECC,GMP980522BZ1,368,16/12/2014,FACTURADO
135,g.velazquez004,16/12/2014,FACTURA,21623.56,"SERVICIOS ADMINISTRATIVOS DE CAPACITACIÓN, 10 EVALUACIONES.. ",EDU,ECC,ICO82051786A,367,16/12/2014,FACTURADO
135,g.velazquez004,16/12/2014,FACTURA,10596.6,CURSO HABILIDAD COMUNICATIVA Y LECTORA. ,EDU,ECC,ICO82051786A,366,16/12/2014,FACTURADO
129,g.velazquez004,12/12/2014,FACTURA,103008,"CURSO AUDITORIA BASADA EN RIESGOS BANCARIOS, 1A ETAPA 45 PARTICIPANTES, 2DA ETAPA 20 PARTICIPANTES. PROGRAMA CON DURACIÓN DE 24 HORAS, DEL 15 AL 17 DE DICIEMBRE 2014.. ",EDU,ECC,FRD1907237E7,357,12/12/2014,FACTURADO
113,g.velazquez004,10/12/2014,FACTURA,48720,"Curso Excel , aplicaciones administrativas y financieras.. ",EDU,ECC,IMS421231I45,349,10/12/2014,FACTURADO
35,g.velazquez004,10/12/2014,FACTURA,323326.8,Impartición del programa de formación institucional. Materias 1 a 5 de 20. Segunda Generación.. ,EDU,ECC,DOC960723EK2,348,10/12/2014,FACTURADO
82,g.velazquez004,10/12/2014,FACTURA,11600,"ESTA FACTURA SUSTITUYE AL FOLIO ECC157 DE FECHA 18-11-2014 POR CONCEPTO DE: PROGRAMA CENEVAL, 7 PARTICIPANTES, DURACIÓN 192 HORAS, DEL 15 DE SEPTIEMBRE 2014 AL 17 DE ENERO 2015.. ",EDU,ECC,SME741219F83,347,10/12/2014,FACTURADO
8,g.velazquez004,09/12/2014,FACTURA,385236,Operación de diplomados CI y Finanzas 3a. Generación y Laboratorio de Finanzas 4 de 4.. ,EDU,ECC,BIM011108DJ5,328,09/12/2014,FACTURADO
62,g.velazquez004,09/12/2014,FACTURA,447971,8 CURSOS IMPARTIDOS EN DISTINTAS ENTIDADES DE LA REPÚBLICA MEXICANA.. ,EDU,ECC,CJF950204TL0,326,09/12/2014,FACTURADO
91,g.velazquez004,08/12/2014,FACTURA,51040,Esta factura sustituye al folio ECC176 de fecha 20-11-2014 por concepto de: Curso Reforma en ISR Nómina 2014 y expectativas en seguridad social.. ,EDU,ECC,IMP650823397,317,08/12/2014,FACTURADO
91,g.velazquez004,08/12/2014,FACTURA,53360,Esta factura sustituye al folio ECC175 de fecha 20-11-2014 por concepto de : Curso Ley Federal de presupuestos y responsabilidad hacendaria.. ,EDU,ECC,IMP650823397,316,08/12/2014,FACTURADO
25,g.velazquez004,08/12/2014,FACTURA,4435.01,Servicios Administrativos de Capacitación.. ,EDU,ECC,DKR900301AQ7,315,08/12/2014,FACTURADO
67,g.velazquez004,08/12/2014,FACTURA,35882.66,"Desarrollo de contenidos para artículos Aspel, 3 de 3.. ",EDU,ECC,AME860107KD9,314,08/12/2014,FACTURADO
35,g.velazquez004,05/12/2014,FACTURA,538878,IMPARTICIÓN DEL PROGRAMA DE FORMACIÓN INSTITUCIONAL 1 A 5 DE 10 SEGUNDA GENERACIÓN.. ,EDU,ECC,DOC960723EK2,308,05/12/2014,CANCELADO
35,g.velazquez004,05/12/2014,FACTURA,215551.2,IMPARTICIÓN DEL PROGRAMA DE FORMACIÓN INSTITUCIONAL 4BIS Y 5 DE 10.. ,EDU,ECC,DOC960723EK2,307,05/12/2014,CANCELADO
35,g.velazquez004,05/12/2014,FACTURA,288994.65,"DESARROLLO CADENA DE VALOR, 5 Y 6 DE 6.. ",EDU,ECC,DOC960723EK2,306,05/12/2014,FACTURADO
35,g.velazquez004,05/12/2014,FACTURA,7491.28,SERVICIOS ADMINISTRATIVOS DE CAPACITACIÓN 3 EVALUACIONES CENEVAL.. ,EDU,ECC,DOC960723EK2,305,05/12/2014,FACTURADO
122,g.velazquez004,04/12/2014,FACTURA,29324.8,CURSO DE LIDERAZGO. ,EDU,ECC,FFM9002036F0,300,04/12/2014,FACTURADO
122,g.velazquez004,04/12/2014,FACTURA,17400,CURSO DE REFORMA FISCAL APLICABLE A NÓMINAS Y CFDI.. ,EDU,ECC,FFM9002036F0,299,04/12/2014,FACTURADO
122,g.velazquez004,04/12/2014,FACTURA,12644,CURSO DE CONTABILIDAD ELECTRÓNICA Y BUZÓN TRIBUTARIO.. ,EDU,ECC,FFM9002036F0,298,04/12/2014,FACTURADO
121,g.velazquez004,04/12/2014,FACTURA,50460,Curso Formación de Instructores. ,EDU,ECC,AST961231B69,297,04/12/2014,FACTURADO
82,g.velazquez004,03/12/2014,FACTURA,11600,"PROGRAMA CENEVAL, 7 PARTICIPANTES, DURACIÓN 192 HORAS, DEL 15 DE SEPTIEMBRE 2014 AL 17 DE ENERO 2015.. ",EDU,ECC,SME741219F83,292,03/12/2014,FACTURADO
62,g.velazquez004,03/12/2014,FACTURA,710514,10 CURSOS IMPARTIDOS EN DISTINTAS ENTIDADES DE LA REPÚBLICA MEXICANA DURANTE EL MES DE NOVIEMBRE 2014.. ,EDU,ECC,CJF950204TL0,270,03/12/2014,FACTURADO
113,g.velazquez004,01/12/2014,FACTURA,48720,"CURSO: ""EXCEL, APLICACIONES ADMINISTRATIVAS Y FINANCIERAS"". ",EDU,ECC,IMS421231I45,256,01/12/2014,CANCELADO
113,g.velazquez004,01/12/2014,FACTURA,48720,CURSO: MANEJO DEL ESTRÉS Y CONFLICTOS EN EL ÁMBITO LABORAL. ,EDU,ECC,IMS421231I45,255,01/12/2014,FACTURADO
8,g.velazquez004,01/12/2014,FACTURA,385236,"Operación de Diplomados CI y Finanzas 3a. Generación y Laboratorio de Finanzas, 3 de 4.. ",EDU,ECC,BIM011108DJ5,253,01/12/2014,FACTURADO
62,g.velazquez004,26/11/2014,FACTURA,696743,14 CURSOS IMPARTIDOS EN DISTINTAS ENTIDADES DE LA REPÚBLICA MEXICANA.. ,EDU,ECC,CJF950204TL0,196,26/11/2014,FACTURADO
62,g.velazquez004,26/11/2014,FACTURA,655758,"Impartición de 2 programas de preparación examen CENEVAL, Sedes DF2 y Reynosa.. ",EDU,ECC,CJF950204TL0,195,26/11/2014,FACTURADO
92,g.velazquez004,20/11/2014,FACTURA,57489.6,TALLER: DESARROLLO DE HABILIDADES PARA EL ANÁLISIS. ,EDU,ECC,TCO760615KH7,178,20/11/2014,FACTURADO
56,g.velazquez004,20/11/2014,FACTURA,2668,"CURSO DE FINANZAS PARA NO FINANCIEROS, SESIÓN ADICIONAL.. ",EDU,ECC,IYE071227D60,177,20/11/2014,FACTURADO
91,g.velazquez004,20/11/2014,FACTURA,51040,CURSO REFORMA EN ISR NÓMINA 2014 Y EXPECTATIVAS EN SEGURIDAD SOCIAL. ,EDU,ECC,IMP650823397,176,20/11/2014,CANCELADO
91,g.velazquez004,20/11/2014,FACTURA,53360,CURSO LEY FEDERAL DE PRESUPUESTOS Y RESPONSABILIDAD HACENDARIA. ,EDU,ECC,IMP650823397,175,20/11/2014,CANCELADO
89,g.velazquez004,19/11/2014,FACTURA,117856,Aplicación de evaluaciones de potencial. ,EDU,ECC,GMP980522BZ1,170,19/11/2014,FACTURADO
8,g.velazquez004,19/11/2014,FACTURA,385236,OPERACIÓN DE DIPLOMADOS CI Y FINANZAS 3A. GENERACIÓN Y LABORATORIO DE FINANZAS.. ,EDU,ECC,BIM011108DJ5,159,19/11/2014,FACTURADO
82,g.velazquez004,18/11/2014,FACTURA,11600,"PROGRAMA CENEVAL, 7 PARTICIPANTES, DURACIÓN 192 HORAS, DEL 15 DE SEPTIEMBRE 2014 AL 17 DE ENERO 2015.. ",EDU,ECC,SME741219F83,157,18/11/2014,CANCELADO
78,g.velazquez004,11/11/2014,FACTURA,49957.72,"CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS: LIDERAZGO ORIENTADO A RESULTADOS, 3 DE 3.. ",EDU,ECC,AIL0501146I3,147,11/11/2014,FACTURADO
77,g.velazquez004,11/11/2014,FACTURA,49957.72,"CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS: LIDERAZGO ORIENTADO A RESULTADOS, 3 DE 3.. ",EDU,ECC,AIF050114QM3,146,11/11/2014,FACTURADO
76,g.velazquez004,11/11/2014,FACTURA,49957.72,"CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS: LIDERAZGO ORIENTADO A RESULTADOS, 3 DE 3.. ",EDU,ECC,SAM011217V64,145,11/11/2014,FACTURADO
67,g.velazquez004,10/11/2014,FACTURA,6496,"Conferencia ""Tendencias en materia tributaria"". ",EDU,ECC,AME860107KD9,141,10/11/2014,FACTURADO
67,g.velazquez004,06/11/2014,FACTURA,35882.66,"DESARROLLO DE CONTENIDOS PARA ARTÍCULOS ASPEL, 2 DE 3.. ",EDU,ECC,AME860107KD9,132,06/11/2014,FACTURADO
62,g.velazquez004,06/11/2014,FACTURA,1001216,17 CURSOS IMPARTIDOS EN DISTINTAS ENTIDADES DE LA REPÚBLICA MEXICANA DE OCTUBRE 2014.. ,EDU,ECC,CJF950204TL0,120,06/11/2014,FACTURADO
56,g.velazquez004,04/11/2014,FACTURA,110432,"CURSO DE LIDERAZGO TRANSFORMACIONAL NIVEL OPERATIVO GRUPO 2, MODALIDAD VIRTUAL.. ",EDU,ECC,IYE071227D60,95,04/11/2014,FACTURADO
53,g.velazquez004,03/11/2014,FACTURA,11000,INSCRIPCIONES INCUBADORA DE NEGOCIOS-EBC.. ,EDU,ECC,FEE030801EI2,87,03/11/2014,FACTURADO
2,g.velazquez004,31/10/2014,FACTURA,5800,INSCRIPCIÓN DEL PROGRAMA DE CENEVAL.. ,EDU,ECC,TER0311185G1,69,31/10/2014,FACTURADO
35,g.velazquez004,29/10/2014,FACTURA,27550,"5 PARTICIPANTES PROGRAMA PREPARACIÓN EXAMEN CENEVAL, 2 DE 2.. ",EDU,ECC,DOC960723EK2,48,29/10/2014,FACTURADO
35,g.velazquez004,29/10/2014,FACTURA,107775.6,IMPARTICIÓN DEL PROGRAMA DE FORMACIÓN INSTITUCIONAL 5 Y 6 DE 10.. ,EDU,ECC,DOC960723EK2,45,29/10/2014,FACTURADO
25,g.velazquez004,27/10/2014,FACTURA,37120,TALLER DE FUNDAMENTOS FINANCIEROS PARA CONCESIONARIOS COMEX PDM EL 17 DE OCTUBRE EN MONTERREY PARA 20 CONCESIONARIOS.. ,EDU,ECC,DKR900301AQ7,30,27/10/2014,CANCELADO
5,g.velazquez004,21/10/2014,FACTURA,1229.36,"COPIAS DEL MES DE MAYO/JUNIO 2014, ORDEN DE COMPRA EBC-2014-2467.. FOTOCOPIADO Y DUPLICACIÓN, ORDEN DE COMPRA EBC-2014-3184.. ",EDU,ECC,EBC840801QW6,8,21/10/2014,FACTURADO
3,g.velazquez004,21/10/2014,FACTURA,62524,APLICACIÓN DE EVALUACIONES ESPECIALES: 11 CANDIDATOS.. ,EDU,ECC,AAC030707E87,6,21/10/2014,FACTURADO
1,g.velazquez004,20/10/2014,FACTURA,51968,TALLER DE ADMINISTRACIÓN DEL TIEMPO PARA 1 GRUPO DE 15 PARTICIPANTES.. ,EDU,ECC,MSE991014MY8,5,20/10/2014,FACTURADO
